prediction,variety,points,price
0,Signé Vigneron 2008 Château des Moriers  (Fleurie),90,17.0
0,Joseph Mellot 2008 Domaine des Mariniers  (Pouilly-Fumé),90,20.0
0,Domaine Vacheron 2008  Sancerre,90,""
0,Provam 2009 Varanda do Conde White (Vinho Verde),90,""
0,Apegadas Quinta Velha 2007 Red (Douro),90,""
0,Château Haut-Bacalan 2013  Pessac-Léognan,86,96.0
0,Château Haut Beyzac 2013  Haut-Médoc,86,29.0
0,Château Luchey-Halde 2013  Pessac-Léognan,86,45.0
0,Château Siran 2013  Margaux,86,30.0
0,Château Charmail 2013  Haut-Médoc,86,18.0
0,Château Latour-Martillac 2013  Pessac-Léognan,86,30.0
0,Château Moulin Eyquem 2011  Côtes de Bourg,86,""
0,Château Pierre de Montignac 2013  Médoc,86,""
0,Château Pomeys 2013  Moulis-en-Médoc,86,20.0
0,Domaine du Claouset 2014  Bordeaux Blanc,86,12.0
0,Nicolas Idiart 2012 Château Caillivet Cuvée In  (Graves),86,20.0
0,Quinta da Pacheca 2009 Late Bottled Vintage  (Port),87,""
0,Quinta do Crasto 2010 Late Bottled Vintage  (Port),87,25.0
0,Jean-Paul Brun 2014 Cuvée Première de Jean-Paul Brun  (Beaujolais),87,15.0
0,Herdade dos Machados 2013 Toutalga Red (Alentejano),87,8.0
0,Les Frères Perroud 2014 Vieilles Vignes  (Brouilly),87,22.0
0,Pascal Berthier 2014 Esprit de Séduction  (Saint-Amour),87,24.0
0,Burmester 2009 Late Bottled Vintage  (Port),87,""
0,Chassenay d'Arce NV Brut Rosé  (Champagne),87,49.0
0,Christophe Pacalet 2014  Beaujolais-Villages,87,15.0
0,Domaine de Thulon 2014  Beaujolais-Villages,87,""
0,Domaine des Marrans 2014 Gamay (Beaujolais Rosé),87,15.0
0,Domaine Rochette 2013  Beaujolais-Villages,87,""
0,Louis Jadot 2013 Les Estournelles Saint-Jacques Premier Cru  (Gevrey-Chambertin),94,133.0
0,Louis Latour 2012 Cuvée Héritiers Latour  (Chambertin),94,310.0
0,Henri de Villamont 2012  Corton Les Renardes,93,""
0,Joseph Drouhin 2012 Premier Cru  (Chambolle-Musigny),93,113.0
0,Alex Gambal 2013 Grèves Premier Cru  (Beaune),93,57.0
0,Alex Gambal 2013  Vosne-Romanée,93,85.0
0,Prieler 2009 Blaufränkisch (Leithaberg),91,""
0,Deutz 2008 Cuvée William Deutz  (Champagne),94,70.0
0,Simonnet-Febvre 2014 Les Clos Grand Cru  (Chablis),94,70.0
0,La Chablisienne 2014 Blanchot Grand Cru  (Chablis),94,69.0
0,Casa da Passarella 2013 O Fugitivo Vinhas Centenárias Red (Dão),94,50.0
0,Robert Biale 2014 Palisades Vineyard Petite Sirah (Calistoga),94,55.0
0,La Chablisienne 2014 Les Clos Grand Cru  (Chablis),94,69.0
0,Maison Champy 2006 Les Enseignères  (Puligny-Montrachet),90,""
0,Domaine Leflaive 2006  Bourgogne,89,56.0
0,Albert Bichot 2006 Domaine Long-Depaquit Les Vaillons Premier Cru  (Chablis),89,""
0,Michel Picard 2006 Clos Saint Jean Premier Cru  (Chassagne-Montrachet),89,80.0
0,Olivier Leflaive 2006  Meursault,89,""
0,Salomon-Undhof 2007 Undhof Kögl Riesling (Kremstal),89,29.0
0,Sommer 2006 Leithaberg Rot Blaufränkisch (Burgenland),89,34.0
0,Maison Champy 2010  Auxey-Duresses,88,""
0,Navarro 2010 Zinfandel (Mendocino),88,20.0
0,Herdade do Rocim 2013 Vale da Mata Reserva Red (Lisboa),92,35.0
0,Real Companhia Velha 2013 Grandjó Late Harvest Semillon (Douro),92,35.0
0,Rui Roboredo Madeira 2014 Castello d'Alba Vinhas Velhas Red (Douro),92,24.0
0,Vallegre 2015 Quinta da Vista Alegre Vintage  (Port),92,45.0
0,Campolargo 2015 Rol de Coisas Antigas Red (Bairrada),92,30.0
0,Domaine Chatelain 2015 Prestige  (Pouilly-Fumé),92,23.0
0,Domaine de l'Ecu 2016 Orthogneiss Sur Lie  (Muscadet Sèvre et Maine),92,24.0
0,Domaine Vacheron 2015  Sancerre,92,35.0
0,Global Wines 2014 Q do E Encontro Preto Branco Reserva Red (Bairrada),92,15.0
0,Adega de Monção 2011 Castas de Monção Reserva Bruto Natural Sparkling (Vinho Verde),87,""
0,Adega Mayor 2011 Caiado White (Alentejano),86,""
0,Bieler Père et Fils 2011 Sabine Rosé (Coteaux d'Aix-en-Provence),86,""
0,Château de la Jaubertie 2010 Red (Bergerac),86,12.0
0,Hartford 1999 Marin Pinot Noir (Marin County),92,50.0
0,Hamilton Russell 2000 Chardonnay (Walker Bay),92,22.0
0,Rustenberg 1999 Five Soldiers Chardonnay (Stellenbosch),91,33.0
0,Neil Ellis 2000 Chardonnay (Elgin),91,20.0
0,Mulderbosch 1999 Barrel Fermented Chardonnay (Stellenbosch),91,23.0
0,Vignobles Brumont 2010 Montus Vintage Tannat (Vin de Liqueur),90,75.0
0,Capitain-Gagnerot 2013 La Micaude Premier Cru  (Ladoix),90,50.0
0,Clau de Nell 2014 Grolleau (Val de Loire),90,54.0
0,Domaine Chevillon-Chezeaux 2014 Les Bousselots Premier Cru  (Nuits-St.-Georges),90,70.0
0,Domaine Gérard Fiou 2015 Terroir Silex  (Sancerre),90,27.0
0,Domaines Devillard 2014 Château de Chamirey Clos du Roi Premier Cru  (Mercurey),90,50.0
0,Poças NV Special Reserve Dry White  (Port),88,""
0,Domaine des Baumard 2004 Tirage Chenin Blanc-Chardonnay (Crémant de Loire),88,22.0
0,Ferreira NV Porto Branco  (Port),88,""
0,José Maria da Fonseca 2014 Periquita Rosé (Península de Setúbal),86,10.0
0,Quinta da Alorna 2013 Touriga Nacional (Tejo),86,13.0
0,Quinta do Casal Monteiro 2012 Forma de Arte Reserva Red (Tejo),86,15.0
0,Adega Cooperativa de Borba 2014 Red (Alentejo),86,9.0
0,Domaine de Villargeau 2014 Sauvignon Blanc (Coteaux du Giennois),86,16.0
0,Septima 2013 Obra Malbec (Mendoza),86,25.0
0,Magnum Vinhos 2014 Maria Mora Branco White (Alentejano),86,10.0
0,Poças 2014 Coroa d'Ouro Branco White (Douro),86,12.0
0,Quinta Nova de Nossa Senhora do Carmo 2011 Unoaked Cuvée Red (Douro),86,20.0
0,Wines & Winemakers 2012 Andreza Reserva Red (Douro),88,18.0
0,Vignoble Brisebarre 2009 Cuvée Millesimé Brut  (Vouvray),88,22.0
0,Wines & Winemakers 2013 Companhia das Lezírias Samora Red (Tejo),88,12.0
0,Nelson Neves 2012 Merlot (Bairrada),88,12.0
0,Parras Vinhos 2012 Evidência Red (Dão),88,""
0,Quinta da Rede 2013 Reserva White (Douro),88,18.0
0,Jean-Michel Dupré 2015 Vignes de 1940  (Beaujolais-Villages),90,25.0
0,Quinta da Romaneira 2013 Syrah (Duriense),90,35.0
0,Seacampo 2014 Casa Américo Branco Reserva Encruzado (Dão),90,""
0,Sauvion 2012 Loire Valley  (Rosé d'Anjou),85,11.0
0,Quinta do Cruzeiro 2012 White (Vinho Verde),85,17.0
0,Quinta do Portal 2011 Colheita Red (Douro),85,15.0
0,Remy-Pannier 2012 Sur Lie  (Muscadet Sèvre et Maine),85,14.0
0,Chavet Fils 2012 Tradition  (Menetou-Salon),85,20.0
0,Cortes de Cima 2012 Sauvignon Blanc (Alentejano),85,15.0
0,Cálem 2009 Late Bottled Vintage  (Port),87,18.0
0,Butler Nephew & Co NV 10-Years-Old Tawny  (Port),87,""
0,Pedra Cancela 2013 Seleção do Enólogo White (Dão),87,10.0
0,Quinta da Calçada 2013 Edição Exuberant White (Minho),87,18.0
0,Domaine Jean-Luc Mader NV Brut Pinot Blanc-Chardonnay (Crémant d'Alsace),87,23.0
0,Simonnet-Febvre 2012 Vézelay  (Chablis),87,20.0
0,Emile Beyer 2009 Cuvée de l'Hostellerie Pinot Noir (Alsace),85,""
0,Robert Klingenfus 2010 Signature Pinot Noir (Alsace),85,15.0
0,Château de la Ragotiere 2014 Les Schistes Sur Lie  (Muscadet Sèvre et Maine),91,15.0
0,José Maria da Fonseca 2013 Domini Red (Douro),91,15.0
0,A.R. Lenoble  NV Grand Cru Blanc de Blancs Chouilly Brut Chardonnay (Champagne),91,54.0
0,Magnum Vinhos 2012 Tom de Baton Red (Douro),91,40.0
0,Alain Brumont 2007 Château Bouscassé Argile Red (Madiran),93,""
0,Esterházy 2012 Tesoro Red (Burgenland),93,60.0
0,Château Aiguilhe Querre 2010  Castillon Côtes de Bordeaux,87,20.0
0,Château des Mille Anges 2010  Cadillac Côtes de Bordeaux,87,""
0,Château La Serre 2010  Saint-Émilion,87,49.0
0,Château Simard 2010  Saint-Émilion,87,""
0,Guyot Choppin NV Brut  (Champagne),87,35.0
0,Talomas 2000 Cabernet Sauvignon-Merlot (California),85,14.0
0,Casa de Santa Vitoria 2010 Branco White (Alentejano),86,""
0,Baldacci 2007 Cabernet Sauvignon (Stags Leap District),92,65.0
0,Henri Bourgeois 2009 La Demoiselle de Bourgeois  (Pouilly-Fumé),92,""
0,Henri Bourgeois 2008 La Bourgeoise  (Sancerre),92,""
0,Domaine Corine Perchaud 2010 Fourchaume Premier Cru  (Chablis),88,37.0
0,Domaine Luc et Lise Pavelot 2011  Pernand-Vergelesses,88,30.0
0,Manuel Olivier NV Brut Rosé  (Crémant de Bourgogne),88,20.0
0,Georges Duboeuf 2011 Château des Capitans  (Juliénas),88,""
0,Moura Basto 2010 Colheita Seleccionada Red (Dão),88,16.0
0,Quinta de Chocapalha 2010 Mar de Lisboa Red (Lisboa),88,11.0
0,Quinta do Portal NV Twenty Seven Grapes Reserve  (Port),88,21.0
0,Quintas de Melgaço 2012 Torre de Menagem White (Vinho Verde),88,12.0
0,Churchill's NV Finest Reserve  (Port),88,20.0
0,Domaine de Cébène 2009 Les Bancèls Red (Faugères),88,20.0
0,Wiese & Krohn 2009 Quinta do Retiro Novo Vintage  (Port),88,30.0
0,Xavier Flouret 2010 Domaine Chatelain French Blonde  (Sancerre),88,""
0,Luis Pato 2010 Quinta do Moinho Rosé Bruto Baga (Vinho Espumante de Qualidade),88,""
0,Pierre André 2009  Aloxe-Corton,88,""
0,Quinta do Portal NV Cellar Reserve  (Port),88,24.0
0,Vranken NV Demoiselle Grande Cuvée Brut  (Champagne),85,49.0
0,Jean-Luc and Paul Aegerter 2011 Colette  (Coteaux Bourguignons),85,22.0
0,Charles Sparr NV Brut Rosé Pinot Noir (Crémant d'Alsace),85,23.0
0,Dalva NV Presidential 10-Years-Old Tawny  (Port),85,""
0,Vignerons de Buxy 2011 Clos Jus Premier Cru  (Givry),85,""
0,Bacalhôa Wines of Portugal 2013 JP Azeitão Branco White (Península de Setúbal),85,11.0
0,Cave des Grands Crus Blancs 2013 Solaire  (Mâcon-Vinzelles),85,18.0
0,Conceito Vinhos 2013 Contraste Branco White (Douro),85,19.0
0,Derey Frères 2012 Les Vignes Marie  (Marsannay),85,35.0
0,Manuel Olivier 2011 Vieilles Vignes  (Bourgogne Hautes Côtes de Nuits),85,30.0
0,Manuel Olivier 2012  Bourgogne Hautes Côtes de Nuits,85,24.0
0,Rozes NV Terras do Grifo Pink  (Port),85,""
0,Jean-Luc and Paul Aegerter 2012  Pernand-Vergelesses,85,54.0
0,Château de Belcier 2010 Les Armoiries de Belcier  (Castillon Côtes de Bordeaux),85,""
0,Château Rousset-Caillau 2010  Bordeaux Supérieur,85,17.0
0,Barton & Guestier 2011 Rosé (Côtes de Provence),85,12.0
0,Fiddletown Cellars 2012 Reserve Barbera (Amador County),91,32.0
0,Château Preuillac 2012  Médoc,91,35.0
0,Jean-Luc and Paul Aegerter 2012 Léon  (Beaujolais-Villages),84,22.0
0,Les Vins de l'Herré 2013 La Galope Sauvignon Blanc (Côtes de Gascogne),84,11.0
0,Domaine Roumagnac 2013 Authentique Rosé (Fronton),84,15.0
0,Henry Fessy 2013  Beaujolais,84,13.0
0,Louis Jadot 2013  Beaujolais-Villages,84,14.0
0,Domaine d'Arton 2013 Rosé (Côtes de Gascogne),84,12.0
0,Domaine de Roche Guillon 2013  Beaujolais-Villages,84,15.0
0,Gérard Charvet 2013 La Réserve d'Amélie  (Moulin-à-Vent),84,22.0
0,Zull 2009 Aussere Bergen Grüner Veltliner (Niederösterreich),91,24.0
0,Bouvet-Ladubay 2012 Saphir Brut Vintage  (Saumur),91,18.0
0,Domaine de la Pepière 2010 Cuvée 4  (Muscadet Sèvre et Maine),91,20.0
0,Domaine Luneau-Papin 2009 Pueri Solis  (Muscadet Sèvre et Maine),91,65.0
0,Domaine Luneau-Papin 2013 Terre de Pierre  (Muscadet Sèvre et Maine),91,27.0
0,Lieubeau 2010 Château-Thébaud  (Muscadet Sèvre et Maine),91,28.0
0,Gadais Père et Fils 2013 Vieilles Vignes Sur Lie  (Muscadet Sèvre et Maine),91,18.0
0,Château des Jacques 2012  Moulin-à-Vent,91,30.0
0,Quinta da Rede 2010 Rede Reserva Red (Douro),91,14.0
0,Quintas de Melgaço 2014 QM Alvarinho (Vinho Verde),91,23.0
0,Monte dos Cabaços 2008 Colheita Seleccionada Red (Alentejano),91,18.0
0,Obrigado 2013 DAC Encruzado (Dão),91,25.0
0,Domaine Barmès-Buecher 2013 Leimental Riesling (Alsace),92,35.0
0,Domaines Ott 2014 Clos Mireille Rosé (Côtes de Provence),92,49.0
0,Château d'Estoublon 2010 Red (Les Baux de Provence),92,30.0
0,Alex Gambal 2013  Vougeot,92,85.0
0,Henri de Villamont 2012  Grands-Echezeaux,92,""
0,Quinta de Ventozelo 2005 Red (Douro),87,""
0,Symington Family Estates 2007 Altano Organically Farmed Vineyard Red (Douro),87,""
0,Herdade do Esporão 2005 Syrah (Alentejano),87,19.0
0,Mas del Périé 2009 La Pièce Malbec (Cahors),93,85.0
0,Furthermore 2009 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands),93,50.0
0,Quinta de Foz de Arouce 2009 Vinhas Velhas de Santa Maria Red (Beiras),93,70.0
0,Quinta do Portal 2009 Reserva Red (Douro),93,28.0
0,Château de Lavernette 2014 Maison du Villard  (Pouilly-Fuissé),90,35.0
0,Domaine Faiveley 2014 Clos du Roy Premier Cru  (Mercurey),90,56.0
0,Domaine Terre de Mistral 2015 Pauline Rosé (Mediterranée),90,16.0
0,Henri Abelé NV Brut  (Champagne),88,40.0
0,Domaine la Croix des Vainqueurs 2014 Cuvée Premium  (Vouvray),88,24.0
0,Sauvion 2016 Loire Valley  (Sancerre),88,33.0
0,Forget-Brimont NV Brut Premier Cru  (Champagne),88,48.0
0,Casa da Passarella 2013 Somontes Rosé (Dão),87,11.0
0,Domaine Charles Frey 2010 Plaisir Perlant Millesimé Extra Brut Sparkling (Crémant d'Alsace),87,30.0
0,Domaine Léon Boesch 2013 Le Coq Pinot Gris (Alsace),87,23.0
0,La Riviera 2014 Rosé (Côtes de Provence),84,16.0
0,One Leaf 2012 Cabernet Sauvignon (California),84,10.0
0,Château Torpez 2014 La Bravade Rosé (Côtes de Provence),84,20.0
0,Domaine Sainte Croix La Manuelle 2014 Rosé (Côtes de Provence),84,19.0
0,a-non-ah-mus 2010 Babcock Vineyard Pinot Noir (Sta. Rita Hills),88,40.0
0,Domaine Charles Frey 2011 Vieilles Vignes Riesling (Alsace),88,25.0
0,Château de Fontenille 2011  Bordeaux,87,14.0
0,Domäne Wachau 2012 Terrassen Federspiel Grüner Veltliner (Wachau),87,14.0
0,Joseph Carr 2010 Merlot (Napa Valley),87,20.0
0,Le Clos de Beau-Père 2014  Pomerol,90,60.0
0,Producteurs Plaimont 2012 Maestria Tannat-Cabernet (Madiran),89,15.0
0,Duval-Leroy 2005 Authentis Brut Petit Meslier (Champagne),89,""
0,Domaine Cheysson 2015  Chiroubles,90,22.0
0,Domaine de Bel Air 2015 Granits Rosés  (Fleurie),90,21.0
0,Domaine du Vissoux 2015 Pierreux  (Brouilly),90,26.0
0,Husch 2015 Chardonnay (Mendocino),90,15.0
0,Kirkland Signature 2011  Bordeaux Supérieur,85,11.0
0,Château Fonsèche 2011  Haut-Médoc,85,16.0
0,Le Mistral 2009 Red (Monterey County),85,45.0
0,Cave de Gan 2012 Grains de Béarn Rosé (Béarn),85,14.0
0,Domaine D'en Ségur 2012 Le Rosé Cabernet (Côtes du Tarn),85,13.0
0,Château de Pizay 2010  Régnié,86,14.0
0,Casa Santos Lima 2013 Stones & Bones Red (Lisboa),90,13.0
0,Adega de Favaios 1999 Colheita  (Moscatel do Douro),90,137.0
0,Château Bélingard 2011 Blanche de Bosredon  (Monbazillac),90,13.0
0,Château Saint-Didier-Parnac 2014 Prieuré de Cénac Malbec (Cahors),90,25.0
0,Conceito Vinhos 2014 Contraste Branco White (Douro),90,19.0
0,Dão Sul 2009 Conde de Santar Red (Dão),93,""
0,Roche de Bellene 2011 Aux Boudots Premier Cru  (Nuits-St.-Georges),93,112.0
0,Henri Abele 2003 Le Sourire de Reims Brut  (Champagne),93,""
0,Jarvis 2010 Estate Grown Cave Fermented Cabernet Franc (Napa Valley),93,90.0
0,Gershon Bachus 2007 Aquilo North Wind Cabernet Sauvignon (Napa Valley),93,55.0
0,Wines & Winemakers 2011 Aguia Moura em Vinhas Velhas Reserva Red (Douro),93,18.0
0,Chatelain Desjacques 2014 Sauvignon Blanc (Val de Loire),86,11.0
0,Conceito Vinhos 2014 Bastardo (Douro),86,32.0
0,François Millet 2013 Empreinte Rouge  (Sancerre),86,29.0
0,Quinta do Arrobe 2012 Quinto Elemento Reserva Syrah (Tejo),86,""
0,Vignerons de Mancey 2014  Mâcon-Villages,86,15.0
0,Château Bélingard 2014 Bélingard Moelleux White (Bergerac),86,""
0,Herdade do Rocim 2014 White (Alentejano),86,20.0
0,Bouchard Père & Fils 2011 Clos de la Mousse Premier Cru  (Beaune),93,60.0
0,Domaine René Bouvier 2011 Les Fontenys Premier Cru  (Gevrey-Chambertin),93,128.0
0,Louis Latour 2011 Les Demoiselles  (Chevalier-Montrachet),93,380.0
0,Alex Gambal 2011 Vieilles Vignes  (Vosne-Romanée),93,75.0
0,Bouchard Père & Fils 2011 Genevrières Premier Cru  (Meursault),93,95.0
0,Bouchard Père & Fils 2011 Les Cailles Premier Cru  (Nuits-St.-Georges),93,100.0
0,Domaine Chanson 2011 Clos des Mouches Premier Cru  (Beaune),93,105.0
0,Domaine Faiveley 2011  Corton-Charlemagne,93,282.0
0,Domaine Faiveley 2011  Echézeaux,93,226.0
0,Bedouet 2016 Le Domaine Sur Lie  (Muscadet Sèvre et Maine),88,15.0
0,Cartuxa 2015 Branco Colheita White (Alentejo),88,25.0
0,Casa Agricola Alexandre Relvas 2016 São Miguel do Sul Red (Alentejano),88,12.0
0,Casa Santos Lima 2015 Passion of Portugal Reserva Red (Lisboa),88,20.0
0,Casa Santos Lima 2016 Rabo de Galo Red (Algarve),88,20.0
0,Caves Velhas 2015 Magna Carta Reserva Red (Douro),88,11.0
0,DFJ Vinhos 2014 Fonte do Beco Castelão (Península de Setúbal),88,10.0
0,DFJ Vinhos 2016 Grand'Arte Chardonnay (Lisboa),88,13.0
0,Domaine Adèle Rouzé 2015  Quincy,88,19.0
0,Domaine de Terra Vecchia 2016 Tentation by Renucci Rosé (Ile de Beauté),88,""
0,Domaine de Terra Vecchia 2016 Vermentino-Chardonnay White (Ile de Beauté),88,""
0,Domaine Fouassier 2015 Sur le Fort  (Sancerre),88,30.0
0,Domaine Pierre Martin 2015  Sancerre,88,""
0,Domaine Roux 2015  Quincy,88,19.0
0,Doudet Naudin 2016 Chardonnay (Vin de France),88,15.0
0,Fiuza 2016 Premium Sauvignon Blanc (Tejo),88,14.0
0,Château Grand-Maison 2009 Cuvée Spéciale  (Côtes de Bourg),89,19.0
0,Château Gravas 2009  Sauternes,89,37.0
0,Château Haut Gravet 2006 Cuvée la Croix Fourche  (Saint-Émilion),89,50.0
0,Château Villa Bel Air 2008  Graves,89,""
0,Adega Cooperativa de Borba 2008 Reserva Red (Alentejo),89,""
0,Borges 2009 Quinta da Soalheira Red (Douro),89,15.0
0,Château Beauvillage 2008  Médoc,89,26.0
0,Château Haut Bertinerie 2010 Elegance  (Blaye Côtes de Bordeaux),89,19.0
0,Château Lacombe Noaillac 2009  Médoc,89,18.0
0,Château l'Avocat 2010  Graves,89,18.0
0,Château le Pape 2008 L'Excellence  (Pessac-Léognan),89,53.0
0,Château Siran 2009  Margaux,89,32.0
0,Isabelle et Pierre Clément 2014 Châtenoy  (Menetou-Salon),88,22.0
0,Cherrier Frères 2014 Domaine de la Rossignole Cuvée Vieilles Vignes  (Sancerre),88,40.0
0,Denis Jamain 2014 Les Pierres Plates Sauvignon Blanc (Reuilly),88,19.0
0,Domaine Fouassier 2014 Les Chasseignes  (Sancerre),88,30.0
0,Domaine Jean-Paul Picard 2014  Sancerre,88,25.0
0,Domaine Masson-Blondelet 2014  Pouilly-Fumé,88,35.0
0,Domaine Sautereau 2014 Côte de Reigny  (Sancerre),88,22.0
0,Cave de Gan 2012 Oh! Biarnesa Rosé (Béarn),84,16.0
0,Domaine D'en Ségur 2009 Le Rouge Red (Côtes du Tarn),84,15.0
0,Château Roustaing 2011  Bordeaux,84,15.0
0,Château de la Bouyère 2011  Bordeaux,84,9.0
0,Château Fleur de Plaisance 2011  Côtes de Bourg,84,""
0,Château la Haye 2011 Fief de la Haye  (Saint-Estèphe),84,19.0
0,Château Lanessan 2011  Haut-Médoc,84,18.0
0,Domaines Barons de Rothschild (Lafite) 2011 Réserve Spéciale  (Bordeaux),84,18.0
0,Quinta do Vallado 2014 Reserva Field Blend Red (Douro),95,65.0
0,Louis Jadot 2014  Clos de Vougeot,95,196.0
0,Louis Jadot 2014 Les Folatières Premier Cru  (Puligny-Montrachet),95,109.0
0,David Duband 2014  Latricières-Chambertin,95,270.0
0,Domaine Billaud-Simon 2014 Vaudésir Grand Cru  (Chablis),95,109.0
0,Domaine Christian Moreau Père et Fils 2014 Les Clos Grand Cru  (Chablis),95,111.0
0,Kopke NV 20 Years Old White  (Port),94,60.0
0,Quinta do Vallado 2014 Vallado Adelaide Vintage  (Port),94,110.0
0,Casaleiro 2006 Colheita Seleccionada Tinto Red (Ribatejo),83,6.0
0,Chacewater 2012 Malbec (Red Hills Lake County),92,24.0
0,Château Minuty 2014 Rose et Or Rosé (Côtes de Provence),92,45.0
0,Château Roubine 2014 Premium Rosé (Côtes de Provence),92,23.0
0,Domaine du Deffends 2014 Rosé d'une Nuit Rosé (Coteaux Varois en Provence),92,24.0
0,Roche de Bellene 2012 Vieilles Vignes  (Volnay),92,64.0
0,Château Carbonnieux 2012 Barrel Sample  (Pessac-Léognan),91,""
0,Château Latour-Martillac 2012 Barrel Sample  (Pessac-Léognan),91,""
0,Château Ferrande 2012 Barrel Sample  (Graves),91,""
0,Château Haut-Bergey 2012 Barrel Sample  (Pessac-Léognan),91,""
0,Château de Chantegrive 2012 Barrel Sample  (Graves),91,""
0,Château Picque Caillou 2012 Barrel Sample  (Pessac-Léognan),91,""
0,Château la Garde 2012 Barrel Sample  (Pessac-Léognan),91,""
0,Château Rahoul 2012 Barrel Sample  (Graves),90,""
0,Le Nardian 2012 Barrel Sample  (Bordeaux Blanc),90,""
0,Château la Louvière 2012 Barrel Sample  (Pessac-Léognan),90,""
0,Château Mouton Rothschild 2012 Aile d'Argent Barrel Sample  (Bordeaux Blanc),89,""
0,Château Bouscaut 2012 Barrel Sample  (Pessac-Léognan),89,""
0,Château Pétrus 2012 Barrel Sample  (Pomerol),97,""
0,Château Valandraud 2012 Barrel Sample  (Saint-Émilion),96,""
0,Château Ausone 2012 Barrel Sample  (Saint-Émilion),96,""
0,Château Cheval Blanc 2012 Barrel Sample  (Saint-Émilion),96,""
0,Château Bélair-Monange 2012 Barrel Sample  (Saint-Émilion),95,""
0,Château Pavie 2012 Barrel Sample  (Saint-Émilion),95,""
0,Vieux Château Certan 2012 Barrel Sample  (Pomerol),95,""
0,Château Angélus 2012 Barrel Sample  (Saint-Émilion),95,""
0,Château Trotanoy 2012 Barrel Sample  (Pomerol),95,""
0,Vieux Château Mazerat 2012 Barrel Sample  (Saint-Émilion),95,""
0,Château Hosanna 2012 Barrel Sample  (Pomerol),94,""
0,Real Companhia Velha 2015 Porca de Murça Tinto Red (Douro),88,18.0
0,Santos & Seixo 2014 Santos da Casa Tinto Red (Douro),88,15.0
0,Santos & Seixo 2015 Santos da Casa Branco White (Alentejano),88,15.0
0,Terras de Alter 2015 Terra d'Alter Alvarinho (Alentejano),88,14.0
0,Château de Bligny NV Grande Réserve Brut Rosé  (Champagne),88,60.0
0,Churchill's 2015 Churchill's Estates Branco White (Douro),88,18.0
0,Colinas do Douro 2014 Branco White (Douro),88,15.0
0,Delaforce 2014 Tinto Red (Douro),88,15.0
0,Fontes da Cunha 2012 Mondeco Tinto Red (Dão),88,18.0
0,Vignobles Carreau Selection 2014 Château Cône-Taillasson Sabourin  (Blaye Côtes de Bordeaux),88,16.0
0,Vignobles Carreau Selection 2015 Château les Petits Arnauds Excellence  (Blaye Côtes de Bordeaux),88,15.0
0,Henri Abele NV Brut Rosé  (Champagne),88,43.0
0,Quinta Vale Dona Maria 2014 Vintage  (Port),88,84.0
0,Bertrand-Delespierre NV Premier Cru Brut  (Champagne),88,52.0
0,Quinta da Alorna NV Abafado 5-years Fernão Pires (Vinho Licoroso),88,13.0
0,Quinta da Plansel 2009 Plansel Selecta Touriga Nacional (Alentejano),88,""
0,Herdade da Malhadinha Nova 2008 Touriga Nacional da Peceguina Touriga Nacional (Alentejano),88,70.0
0,Quinta da Nespereira 2008 Sarmentu Red (Dão),88,""
0,Cheval Quancard 2011 Domaine de Lamothe Colombard-Sauvignon Blanc (Côtes de Gascogne),84,13.0
0,Rigal 2010 The Original Malbec (Vin de Pays du Lot),84,""
0,Bougrier 2016 Pure Loire  (Rosé de Loire),85,13.0
0,Roche de Bellene 2011  Charmes-Chambertin,94,262.0
0,Levendi 2008 Stagecoach Vineyard Cabernet Sauvignon (Napa Valley),94,70.0
0,Domaine Vincent Girardin 2011  Corton-Charlemagne,94,135.0
0,Bergström 2011 Sigrid Chardonnay (Willamette Valley),94,80.0
0,Smasne Cellars 2003 Bunk House Red (Columbia Valley (WA)),90,50.0
0,Josef Ehmoser 2006 Hohenberg Grüner Veltliner (Wagram-Donauland),89,23.0
0,Poissinet NV Séduction Brut Rosé  (Champagne),89,51.0
0,Two Paddocks 2013 The First Paddock Gibbston Vineyard Pinot Noir (Central Otago),89,75.0
0,Château Jean Faux 2014  Bordeaux Blanc,89,""
0,Château Vieux Ligat 2010  Côtes de Bourg,89,16.0
0,Henri de Villamont 2007 Les Chatelots Premier Cru  (Chambolle-Musigny),92,""
0,Château du Glana 2008  Saint-Julien,92,""
0,Château Tour de Pez 2008  Saint-Estèphe,92,""
0,Stadt Krems 2009 Kögl Reserve Riesling (Kremstal),92,42.0
0,Loimer 2009 Langenlois Terrassen Reserve Riesling (Kamptal),92,""
0,Louis Latour 2008  Clos de Vougeot,92,229.0
0,Stromberg Vineyards 2006 Cabernet Sauvignon (Dry Creek Valley),92,30.0
0,Bouchard Père & Fils 2008 Ancienne Cuvée Carnot Caillerets Premier Cru  (Volnay),92,85.0
0,Patrice Moreux 2014 La Loge aux Moines  (Pouilly-Fumé),91,50.0
0,Elena Walch 2001 Beyond the Clouds White (Alto Adige),90,40.0
0,Villa Russiz 2002 Tocai (Collio),90,22.0
0,Gini 2001 La Froscà  (Soave Classico),89,18.0
0,Henri de Villamont 2014 Feusselottes Premier Cru  (Chambolle-Musigny),92,81.0
0,Casca Wines 2011 Monte Cascas Fernão Pires (Tejo),92,40.0
0,Aveleda 2014 Reserva da Familia White (Bairrada),92,20.0
0,Bouchard Père & Fils 2014 Les Lavières Premier Cru  (Savigny-lès-Beaune),92,60.0
