prediction,variety,points,price
1,Chambers Rosewood Vineyards NV Grand Muscat (Rutherglen),92,100.0
1,Talbott 2003 Diamond T Estate Cuvée Audrey Chardonnay (Monterey),92,75.0
1,De Loach 2006 O.F.S. Sauvignon Blanc (Russian River Valley),92,22.0
1,Campbells NV Muscat (Rutherglen),91,19.0
1,S.A. Prüm 2001 Wehlener Sonnenuhr Vat 10 Riesling Beerenauslese Riesling (Mosel-Saar-Ruwer),91,160.0
1,Gallo Family Vineyards 2004 Laguna Vineyard Chardonnay (Russian River Valley),91,28.0
1,Torii Mor 2008 Olson Estate Vineyard Pinot Noir (Dundee Hills),87,55.0
1,Abacela 2008 Dolcetto (Umpqua Valley),87,20.0
1,Bodegas San Prudencio 2007 Envite Crianza  (Rioja),87,22.0
1,Buried Cane 2008 Pinot Grigio (Washington),87,15.0
1,Cathedral Ridge 2008 Necessity Red Red (Columbia Valley (OR)),87,24.0
1,Cecchi 2008 Litorale Vermentino (Maremma),87,18.0
1,Fess Parker 2008 Pommard Clone Pinot Noir (Sta. Rita Hills),87,55.0
1,Lamoreaux Landing 2009 Semi-Dry Riesling (Finger Lakes),87,13.0
1,Ciacci Piccolomini d'Aragona 2004 Vigna di Pianrosso Santa Caterina d'Oro Riserva  (Brunello di Montalcino),87,65.0
1,Darcie Kent Vineyards 2009 Rava Blackjack Vineyard Sauvignon Blanc (Monterey),87,18.0
1,Dr. Konstantin Frank 2008 Dry Riesling (Finger Lakes),87,15.0
1,Marchesi de' Frescobaldi 2015 Bianco White (Pomino),88,20.0
1,Raptor Ridge 2015 Gran Moraine Vineyard Chardonnay,88,30.0
1,River's Edge 2014 Elkton Cuvée Pinot Noir (Elkton Oregon),88,20.0
1,SeaGlass 2015 Sauvignon Blanc (Santa Barbara County),88,12.0
1,Marqués de la Concordia 2012 Reserva de la Familia Sparkling (Cava),88,15.0
1,Solitary Cellars 2013 Barbera (Shenandoah Valley (CA)),88,25.0
1,Spann Vineyards 2013 Smoke Vineyard Syrah (Sonoma Valley),88,34.0
1,Bodegas Yuste NV Aurora Amontillado Sherry (Jerez),88,18.0
1,Villa Maria 2012 Taylors Pass Vineyard Pinot Noir (Marlborough),89,44.0
1,Clos Pegase 2010 Cabernet Sauvignon (Napa Valley),89,50.0
1,Cooper-Garrod 2013 Randall Grahm Clone Viognier (Santa Cruz Mountains),89,32.0
1,Wieninger 2014 White (Wiener Gemischter Satz),89,20.0
1,Mulderbosch 2013 Sauvignon Blanc (Western Cape),88,18.0
1,Brancott 2013 Pinot Noir (Marlborough),88,13.0
1,JM Cellars 2012 Louisa Margaret's Vineyard Merlot (Walla Walla Valley (WA)),88,45.0
1,Jurtschitsch 2014 Terrassen Grüner Veltliner (Niederösterreich),88,15.0
1,Lenz Moser 2013 Blaufränkisch (Burgenland),88,11.0
1,Malat 2013 Crazy Creatures Grüner Veltliner (Kremstal),88,15.0
1,Michael Shaps 2013 Wild Meadow Vineyard Chardonnay (Virginia),88,30.0
1,Mormoraia 2014  Vernaccia di San Gimignano,88,15.0
1,Münzenrieder 2014 Classic Grüner Veltliner (Burgenland),88,12.0
1,Osprey's Dominion 2013 Reserve Pinot Gris (North Fork of Long Island),88,20.0
1,Bodegas Paniza 2015 Sleever Viura-Chardonnay (Cariñena),86,14.0
1,Laguna 2014 Chardonnay (Russian River Valley),86,35.0
1,Love & Squalor 2014 Sunnyside Vineyard Riesling (Willamette Valley),86,28.0
1,Henri Schoenheitz 2015 Val Saint Gregoire Pinot Blanc (Alsace),86,18.0
1,Sonsierra 2015 Selección Viura (Rioja),86,8.0
1,St. Kilda 2014 Chardonnay (South Eastern Australia),86,9.0
1,Trump 2010 Sparkling Rosé  (Monticello),86,35.0
1,Montinore 2014 Reserve Pinot Noir (Willamette Valley),85,35.0
1,Robert Hall 2015 Chardonnay (Paso Robles),85,18.0
1,Stolen Identity 2015 Pinot Gris (Willamette Valley),85,14.0
1,Castle Rock 2015 Pinot Noir (Willamette Valley),85,15.0
1,EOS 2014 Reserve White (Santa Ynez Valley),85,22.0
1,Harry & David 2015 Pinot Gris (Oregon),85,18.0
1,Pluvium 2015 Premium Selection Merseguera-Sauvignon Blanc (Valencia),85,9.0
1,Stephen Vincent 2013 Pinot Noir (Sonoma County),85,17.0
1,Quady North 2014 Steelhead Run Vineyard Viognier (Applegate Valley),88,21.0
1,Seven Sails 2014 Pinot Gris (Willamette Valley),88,20.0
1,Tablas Creek 2013 Roussanne (Paso Robles),88,35.0
1,Tenuta Gorghi Tondi 2011 Grillo d'Oro Passito Grillo (Sicilia),88,30.0
1,WildStock 2014 Pinot Blanc (Willamette Valley),88,18.0
1,Château de Lancyre 2014 Rosé (Coteaux du Languedoc Pic Saint Loup),88,20.0
1,Dachshund 2012 Riesling (Rheinhessen),88,15.0
1,Domaine Perraud 2013  Mâcon La Roche Vineuse,88,""
1,3 Ball 2012 Zinfandel (California),88,15.0
1,Adelaida 2013 HMR Vineyard Chardonnay (Paso Robles),88,40.0
1,Alta Vista 2014 Estate Torrontés (Salta),88,20.0
1,Beaucanon 2012 M Cuvée Petit Verdot (Napa Valley),88,35.0
1,Sojourn 2015 Durell Vineyard Chardonnay (Sonoma Coast),91,48.0
1,Sojourn 2015 Gap's Crown Vineyard Chardonnay (Sonoma Coast),91,45.0
1,Staatliche Weinbaudomäne Oppenheim 2015 Herrenberg Auslese Riesling (Rheinhessen),91,27.0
1,Steele 2015 Durell Vineyard Chardonnay (Carneros),91,30.0
1,Trisaetum 2015 Willamette Valley Pinot Noir (Willamette Valley),91,36.0
1,Millton 2015 Te Arai Vineyard Chenin Blanc (Gisborne),91,30.0
1,Domaine Vigneau-Chevreau 2015 Cuvée Silex  (Vouvray),91,23.0
1,Elizabeth Chambers 2014 Falcon Glen Vineyard Pinot Noir (McMinnville),91,48.0
1,Elk Cove 2015 Mount Richmond Pinot Noir,91,60.0
1,Foppiano 2015 Della's Block Chardonnay (Russian River Valley),91,37.0
1,Foris 2016 Dry Gewürztraminer (Rogue Valley),91,15.0
1,Hyland 2015 Chardonnay (McMinnville),91,45.0
1,Amalie Robert 2015 Her Silhouette Chardonnay (Willamette Valley),91,22.0
1,Belden Barns 2015 Estate Grown Grenache (Sonoma Mountain),91,44.0
1,Bergström 2015 Gregory Ranch Pinot Noir,91,62.0
1,Woodenhead 2011 Ritchie Vineyard Cinder Cone Pinot Noir (Russian River Valley),90,65.0
1,Y Rousseau 2014 Old Vines Colombard (Russian River Valley),90,20.0
1,Chateau St. Jean 2013 Belle Terre Vineyard Chardonnay (Alexander Valley),90,25.0
1,Fort Ross 2011 Fort Ross Vineyard Pinot Noir (Fort Ross-Seaview),90,52.0
1,J. Heinrich 2013 Blaufränkisch (Burgenland),90,15.0
1,Johanneshof Reinisch 2014 Rotgipfler (Thermenregion),90,20.0
1,Martinborough Vineyard 2011 Pinot Noir (Martinborough),90,90.0
1,Meiomi 2013 Chardonnay (Sonoma County-Monterey County-Santa Barbara County),90,22.0
1,Poggio Alloro 2014  Vernaccia di San Gimignano,90,18.0
1,Sanford 2012 Chardonnay (Sta. Rita Hills),90,32.0
1,Sleight of Hand 2013 The Enchantress Chardonnay French Creek Vineyard Chardonnay (Yakima Valley),90,28.0
1,Browne Family Vineyards 2016 Heritage Chardonnay (Columbia Valley (WA)),87,22.0
1,Canevel 2016 Dry  (Valdobbiadene Superiore di Cartizze),87,18.0
1,Canoe Ridge 2014 Limited Edition Canyon Vineyard Ranch Cinsault (Yakima Valley),87,36.0
1,De Stefani 2016 Extra Dry  (Prosecco),87,22.0
1,Drusian NV Extra Dry  (Valdobbiadene Prosecco Superiore),87,18.0
1,Duck Pond 2016 Chardonnay (Columbia Valley (WA)),87,12.0
1,Soligo NV Col de Mez Brut  (Valdobbiadene Prosecco Superiore),87,22.0
1,Waterbrook 2016 ICON Viognier (Columbia Valley (WA)),87,25.0
1,Segura Viudas NV Brut Sparkling (Cava),87,11.0
1,Val d'Oca 2016 Millesimato Extra Dry  (Prosecco),87,11.0
1,Vicente Gandia NV Hoya De Cadenas Brut Nature Macabeo (Cava),87,16.0
1,Monte del Frà 2015  Soave Classico,87,15.0
1,Oak Grove 2016 Family Reserve Viognier (California),87,9.0
1,Pierre Sparr NV Brut Réserve Sparkling (Crémant d'Alsace),87,23.0
1,Pinord NV La Dama Reserva Familiar Brut Sparkling (Cava),87,12.0
1,Sorelle Bronca NV Extra Dry  (Valdobbiadene Prosecco Superiore),87,19.0
1,Tenuta di Angoris 2014 Giulio Locatelli Riserva White (Collio),87,14.0
1,Vicente Gandia NV El Miracle Brut Sparkling (Cava),87,16.0
1,Sebastiani 2012 Sauvignon Blanc (Sonoma County),87,19.0
1,Stoller 2012 Estate Exclusive Riesling (Dundee Hills),87,25.0
1,Margerum 2012 Riviera Rosé (San Luis Obispo County),86,21.0
1,Marqués de Irún 2012 Verdejo (Rueda),86,12.0
1,Stephen & Walker 2012 Patrona Muscat Canelli (Alexander Valley),86,38.0
1,Carabella 2012 Rosé of Pinot Noir (Chehalem Mountains),86,17.0
1,32 Winds 2010 Hudson Vineyard Chardonnay (Carneros),86,49.0
1,Windemere 2014 MacGregor Vineyard Chardonnay (Edna Valley),92,25.0
1,Wunsch & Mann 2013 Cuvée du Roi Clovis Riesling (Alsace),92,20.0
1,McCall 2010 Reserve Corchaug Estate Pinot Noir (North Fork of Long Island),92,75.0
1,Hush Heath Estate 2011 Balfour Brut Rosé Sparkling (England),92,60.0
1,Uvaggio NV Passito Vermentino (Lodi),92,20.0
1,Blanco Nieva 2015 Pie Franco Verdejo (Rueda),92,30.0
1,Chalone Vineyard 2013 Heritage Vines Estate Grown Chardonnay (Chalone),92,30.0
1,Chalone Vineyard 2014 Heritage Vines Chenin Blanc (Chalone),92,25.0
1,Antica 2014 Antinori Family Estate Chardonnay (Napa Valley),92,35.0
1,Domaine Weinbach 2015 Cuvée Ste. Catherine Pinot Gris (Alsace),92,53.0
1,Dopff & Irion 2012 Crustacés White (Alsace),85,11.0
1,River Star 2012 Estate Grown Sauvignon Blanc (Paso Robles),85,14.0
1,Sobon Estate 2012 Roussanne (Amador County),85,16.0
1,Santa Barbara 2012 Passerina (Marche),85,19.0
1,Steininger 2011 Novemberlese Zweigelt (Niederösterreich),85,17.0
1,Hendry 2011 Block 24 Primitivo (Napa Valley),85,35.0
1,Mandolin 2012 Chardonnay (Monterey),85,10.0
1,Our Daily Red 2012 Red (California),85,9.0
1,Bründlmayer 2011 Reserve Zweigelt (Niederösterreich),85,""
1,Château Los Boldos 2011 Vieilles Vignes Cabernet Sauvignon (Rapel Valley),85,20.0
1,Concha y Toro 2012 Marques de Casa Concha Chardonnay (Limarí Valley),85,18.0
1,Domaine Gresser NV Brut Sparkling (Crémant d'Alsace),85,""
1,Lakewood 2011 Riesling (Finger Lakes),85,13.0
1,Fazi Battaglia 2012 Titulus  (Verdicchio dei Castelli di Jesi Classico),85,12.0
1,Hosmer 2011 Pinot Gris (Cayuga Lake),85,16.0
1,Settesoli 2011 Seligo White (Sicilia),87,25.0
1,Tarara 2010 Late Harvest Petit Manseng (Virginia),87,30.0
1,Terrapin Cellars 2011 Pinot Noir (Willamette Valley),87,16.0
1,The Gardener 2011 Chardonnay (Russian River Valley),87,30.0
1,Anam Cara 2011 Nicholas Estate Dry Riesling (Chehalem Mountains),87,22.0
1,Clarksburg Wine Company 2010 VS Chenin Blanc (Clarksburg),87,24.0
1,Cottanera 2011 Barbazzale White (Sicilia),87,14.0
1,Donnafugata 2011 Anthìlia White (Sicilia),87,15.0
1,Duca di Salaparuta 2011 Colomba Platino Insolia (Sicilia),87,""
1,Erath 2011 Quail Run Pinot Blanc (Southern Oregon),87,22.0
1,Feudi della Medusa 2009 Albithia  (Vermentino di Sardegna),87,24.0
1,Tenuta Rapitalà 2011 Campo Reale Nero d'Avola (Sicilia),87,13.0
1,Box O'Birds 2014 Sauvignon Blanc (Marlborough),90,17.0
1,Russiz Superiore 2012 Riserva Sauvignon (Collio),90,39.0
1,Scenic Valley Farms 2015 Pinot Noir (Willamette Valley),90,20.0
1,Schloss Gobelsburg 2016 Cistercien Rosé (Niederösterreich),90,14.0
1,Spindrift Cellars 2016 Rosé of Pinot Noir (Willamette Valley),90,16.0
1,Stadlmann 2016 Badener Berg Grüner Veltliner (Niederösterreich),90,17.0
1,Stift Göttweig 2016 Messwein Grüner Veltliner (Niederösterreich),90,19.0
1,Unger 2016 Stein Terrassen Riesling (Kremstal),90,18.0
1,Unger 2016 Ziesel Grüner Veltliner (Kremstal),90,20.0
1,Vavasour 2016 Sauvignon Blanc (Awatere Valley),90,18.0
1,Vigilance 2016 Rosé (California),90,20.0
1,Winzer Krems 2016 Kremser Sandgrube Grüner Veltliner (Niederösterreich),90,15.0
1,Abbazia di Novacella 2015 Sylvaner (Alto Adige Valle Isarco),90,20.0
1,Boeger 2016 Sauvignon Blanc (El Dorado),90,18.0
1,Brander 2015 Cabernet Sauvignon,90,28.0
1,Buttonwood Farm 2016 Rosé of Grenache,90,20.0
1,Buttonwood Farm 2016 Rosé of Syrah (Santa Ynez Valley),90,20.0
1,Carrick 2015 Bannockburn Chardonnay (Central Otago),90,25.0
1,Twisted 2013 Old Vine Zinfandel (California),87,8.0
1,Chatom Vineyards 2013 Sauvignon Blanc (Calaveras County),87,20.0
1,Esser 2013 Pinot Noir (Monterey County),87,17.0
1,Feudo Disisa 2008 Krysos Grillo (Sicilia),87,""
1,Van Ruiten 2014 Sauvignon Blanc (Lake County),87,13.0
1,Vignobles Jeanjean 2014 Domaine Le Pive Gris Rosé (Sable de Camargue),87,16.0
1,Willamette Valley Vineyards 2014 Pinot Gris (Willamette Valley),87,16.0
1,Holly's Hill 2014 Estate Viognier (El Dorado),86,22.0
1,Left Coast Cellars 2014 White Pinot Noir (Willamette Valley),86,22.0
1,Leonard Kreusch 2014 Riesling (Mosel),86,12.0
1,Parducci 2012 Small Lot Blend Cabernet Sauvignon (North Coast),86,14.0
1,Girard 2015 Sauvignon Blanc (Napa Valley),88,18.0
1,Raptor Ridge 2015 Gran Moraine Vineyard Chardonnay,88,30.0
1,River's Edge 2014 Elkton Cuvée Pinot Noir (Elkton Oregon),88,20.0
1,SeaGlass 2015 Sauvignon Blanc (Santa Barbara County),88,12.0
1,Bodegas Yuste NV Aurora Amontillado Sherry (Jerez),88,18.0
1,Caiarossa 2011 Oro di Caiarossa Petit Manseng (Toscana),88,50.0
1,Byrne 2013 Reserve Shiraz (Clare Valley),88,35.0
1,Cathedral Ridge 2014 McDuffee Vineyard Chardonnay (Columbia Valley (OR)),88,28.0
1,Sonoma-Cutrer 2007 Pinot Noir (Russian River Valley),86,40.0
1,Heron Hill 2008 Dry Riesling (New York),86,13.0
1,Korbel 2008 Brut Made With Organically Grown Grapes Sparkling (California),86,16.0
1,Lakewood 2008 Dry Riesling (Finger Lakes),86,13.0
1,Lamoreaux Landing 2009 Dry Riesling (Finger Lakes),86,13.0
1,Leto 2008 Chardonnay (Carneros),86,30.0
1,Muga 2009 Rosé (Rioja),86,12.0
1,Château Routas 2009 Rouvière Rosé (Coteaux Varois),86,13.0
1,Commanderie de la Bargemone 2009 Rosé (Coteaux d'Aix-en-Provence),86,18.0
1,Cuvaison 2008 Pinot Noir (Carneros),86,33.0
1,Domaines Ott 2008 Clos Mireille Blanc de Blancs White (Côtes de Provence),86,39.0
1,Pierre Sparr 2007 Grand Cru Schoenenbourg Riesling (Alsace),86,40.0
1,Swanson 2006 Merlot (Oakville),86,36.0
1,Torii Mor 2008 Dundee Hills Select Pinot Noir (Dundee Hills),86,41.0
1,Domaines Ott 2007 Clos Mireille Blanc de Blancs White (Côtes de Provence),86,39.0
1,Folin Cellars 2008 Petite Sirah (Rogue Valley),86,34.0
1,Francis Coppola 2009 Sofia Blanc de Blancs Sparkling (Monterey County),86,19.0
1,Viento 2009 Chukar Ridge Vineyard Sangiovese Rosé (Columbia Valley (OR)),86,14.0
1,Niner 2007 Bootjack Ranch Merlot (Paso Robles),86,24.0
1,Domaine Charles Baur NV Brut Sparkling (Crémant d'Alsace),92,25.0
1,Domaine Serene 2013 Yamhill Cuvée Pinot Noir (Willamette Valley),92,45.0
1,Domaine Serene 2014 Clos du Soleil Vineyard Chardonnay (Dundee Hills),92,75.0
1,Rizzi 2010 Pas Dosé Metodo Classico Sparkling (Vino Spumante),92,""
1,Moser 2012 Rosé Extra Brut Pinot Nero (Trento),92,40.0
1,Naggiar 2012 Il Nonno Estate Reserve Red (Sierra Foothills),92,42.0
1,Nino Franco 2015 Vigneto della Riva di San Floriano Brut  (Valdobbiadene Prosecco Superiore),92,29.0
1,Justin 2013 Reserve Cabernet Sauvignon (Paso Robles),92,55.0
1,Fratelli Berlucchi 2009 Casa delle Colonne Zero Riserva Sparkling (Franciacorta),92,80.0
1,Reichsgraf von Kesselstatt 2015 Piesporter Goldtröpfchen Kabinett Grosse Lage Riesling (Mosel),92,26.0
1,La Serena 2006  Brunello di Montalcino,94,""
1,Uccelliera 2006  Brunello di Montalcino,94,75.0
1,Spier 2016 Sauvignon Blanc (Western Cape),87,9.0
1,Sylvestra 2015 Brut Nature Rosé  (Mendoza),87,25.0
1,Nicholson Ranch 2014 Cuvée Natalie Estate Chardonnay (Sonoma Coast),87,60.0
1,Obelisco Estate 2013 BDX Estate Grown Merlot (Red Mountain),87,""
1,Okapi 2015 Sauvignon Blanc (Oak Knoll District),87,30.0
1,Sandro de Bruno 2015 Terre di Terrossa  (Soave),87,""
1,South Coast 2016 Verdelho (California),87,20.0
1,Tenuta Santa Maria 2015 Lepia  (Soave),87,""
1,The Naked Grape NV Cabernet Sauvignon (California),87,18.0
1,Thomas George 2014 Estate Chardonnay (Russian River Valley),87,30.0
1,Vin Vault NV Malbec (California),87,20.0
1,Zambon 2015  Soave,87,""
1,Karl Josef 2015 Piesporter Michelsberg Kabinett Riesling (Mosel),87,11.0
1,Lime Road 2015 Sauvignon Blanc (Western Cape),87,12.0
1,Luigi Bosca 2016 A Rosé Is A Rosé Is A Rosé Rosé (Luján de Cuyo),87,22.0
1,Cantina Produttori San Michele Appiano 2014 Sanct Valentin Pinot Grigio (Alto Adige),87,38.0
1,Challen 2012 Jasper Pinot Noir (Santa Maria Valley),87,85.0
1,Dancing Bull 2015 Sauvignon Blanc (California),87,12.0
1,San Elias 2010 Sauvignon Blanc (Central Valley),83,9.0
1,Buccio 2009 Chardonnay (Carneros),83,20.0
1,Haras 2010 Chardonnay (Maipo Valley),83,12.0
1,Viña el Aromo 2011 Chardonnay (Maule Valley),83,9.0
1,Melrose 2009 Pinot Noir (Umpqua Valley),83,16.0
1,Quickfire 2009 Top Chef Cabernet Sauvignon (Napa Valley),83,18.0
1,Bianchi 2009 Zinfandel (Paso Robles),83,18.0
1,Quinta do Casal Branco 2010 Terra de Lobos Rosé (Tejo),83,8.0
1,Spinelli 2009 Sangiovese (Terre di Chieti),83,8.0
1,Apaltagua 2011 Reserva Unoaked Chardonnay (Casablanca Valley),83,11.0
1,Arbol de Vida 2010 Reserva Privada Chardonnay (Maule Valley),83,""
1,Viniverde 2011 Estreia White (Vinho Verde),83,8.0
1,Bianchi 2010 Sauvignon Blanc (Monterey),83,13.0
1,Casa Silva 2011 Sauvignon Gris (Colchagua Valley),83,22.0
1,Lumos 2009 5 Block Pinot Noir (Willamette Valley),82,24.0
1,Roth 2010 Pinot Noir (Sonoma Coast),82,28.0
1,Castoro Cellars 2010 Chardonnay (Central Coast),82,13.0
1,Valley View 2006 Anna Maria Cabernet Sauvignon (Applegate Valley),82,24.0
1,Chesebro 2016 Rosé of Grenache (Arroyo Seco),88,18.0
1,Criss Cross 2015 Chardonnay (Lodi),88,16.0
1,Falkner 2016 Chardonnay (Temecula Valley),88,""
1,Foley 2015 Steel Chardonnay (Sta. Rita Hills),88,30.0
1,Indian Creek 2014 Dry White Mountain Syringa White,88,14.0
1,Marietta Cellars 2016 Old Vine Rosé (California),88,14.0
1,Meiomi 2016 Chardonnay,88,21.0
1,Michael David 2016 Chardonnay (Lodi),88,16.0
1,Michael David 2016 Sauvignon Blanc (Lodi),88,16.0
1,Glenora 2015 Barrel Fermented Chardonnay (Finger Lakes),88,16.0
1,Charles Thomas 2015 Rosé (Côtes du Rhône),88,12.0
1,Tinto Rey 2015 Estate Bottled Verdejo (Dunnigan Hills),88,18.0
1,Wagner 2015 Dry Riesling (Finger Lakes),88,15.0
1,White Hart Wine 2015 Chardonnay (Arroyo Seco),88,19.0
1,Atwater 2014 Riesling (Finger Lakes),88,16.0
1,Belle Ambiance 2014 Pinot Noir (California),88,10.0
1,Belle Ambiance 2015 Chardonnay (California),88,10.0
1,Boomtown 2015 Pinot Gris (Washington),88,19.0
1,Casa Nuestra 2015 Riesling (St. Helena),88,28.0
1,Cave Spring 2014 Riesling (Niagara Peninsula),88,15.0
1,VJB 2005 Syrah (El Dorado County),83,28.0
1,Nicholson Ranch 2005 Chardonnay (Sonoma Valley),83,28.0
1,Falcor 2004 Bacigalupi Vineyard Chardonnay (Russian River Valley),83,38.0
1,René Barbier NV Mediterranean White White (Catalunya),83,6.0
1,Falcor 2004 Sangiovese (Napa Valley),83,32.0
1,Clayhouse 2004 Petite Sirah (Paso Robles),83,23.0
1,Fralich 2004 Harry's Red Passion Syrah (Paso Robles),83,36.0
1,Hahn 2005 Meritage (Central Coast),83,20.0
1,Prager 2003 White Port (Napa Valley),83,48.0
1,Kriter NV Blanc de Blancs Brut Sparkling (France),83,12.0
1,Vallformosa 2006 Claudia White (Penedès),83,13.0
1,Barreto 2005 Verdelho (Lodi),83,16.0
1,Herdade do Esporão 2004 Alicante Bouschet Alicante Bouschet (Alentejano),83,18.0
1,Viña Santa Marina 2005 Alicena White (Extremadura),82,9.0
1,Alentex 2004 Red (Alentejo),82,""
1,Tramin 2011 Unterebner Pinot Grigio (Alto Adige),91,33.0
1,J. Christopher 2010 Abbey Ridge Vineyard Pinot Noir (Dundee Hills),91,50.0
1,J. Christopher 2010 Lia's Vineyard Unfiltered Pinot Noir (Chehalem Mountains),91,50.0
1,Dr. Loosen 2011 Erdener Treppchen Spätlese Riesling (Mosel),91,32.0
1,King Estate 2010 Freedom Hill Pinot Noir (Willamette Valley),91,55.0
1,Markus Molitor 2010 Ürziger Würzgarten Auslese Riesling (Mosel),91,54.0
1,Balletto 2011 Winery Block Estate Pinot Noir (Russian River Valley),91,38.0
1,Breggo 2011 Chardonnay (Anderson Valley),91,28.0
1,Cantina Produttori San Michele Appiano 2011 Sanct Valentin Sauvignon (Alto Adige),91,38.0
1,Dr. Loosen 2010 Wehlener Sonnenuhr GG Trocken Riesling (Mosel),91,42.0
1,Dusted Valley 2010 Rachis Syrah (Columbia Valley (WA)),91,53.0
1,King Estate 2009 Blackjack Block Pinot Noir (Oregon),90,75.0
1,La Folia Winery 2011 Dolcetto (Sierra Foothills),90,28.0
1,L'Ecole No. 41 2011 Semillon (Columbia Valley (WA)),90,15.0
1,Lucia 2011 Chardonnay (Santa Lucia Highlands),90,40.0
1,Lucia 2011 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),90,50.0
1,Lynmar 2012 Rosé of Pinot Noir Rosé (Russian River Valley),90,25.0
1,Oasi degli Angeli 2008 Kupra Grenache (Marche),90,230.0
1,Wente 2011 Louis Mel Sauvignon Blanc (Livermore Valley),90,15.0
1,Calera 2011 Viognier (Mt. Harlan),90,30.0
1,Francis Ford Coppola 2008 Saralee's Vineyard Reserve Chardonnay (Russian River Valley),88,25.0
1,Il Marroneto 2005 Selezione Madonna delle Grazie  (Brunello di Montalcino),88,90.0
1,Jekel 2008 Gravelstone Chardonnay (Arroyo Seco),88,13.0
1,Lamoreaux Landing 2009 Round Rock Vineyard Riesling (Finger Lakes),88,20.0
1,Lamoreaux Landing 2009 Yellow Dog Vineyard Riesling (Finger Lakes),88,20.0
1,Trinchero 2009 Mary's Vineyard Sauvignon Blanc (Calistoga),88,24.0
1,Neo 2007  Ribera del Duero,88,69.0
1,Penner-Ash 2008 Riesling (Willamette Valley),88,18.0
1,Sierra Cantabria 2008 Organza White (Rioja),88,29.0
1,Ste. Chapelle 2008 Dry Riesling,88,8.0
1,Tor Kenward 2008 Durell Vineyard Chardonnay (Russian River Valley),88,53.0
1,Babcock 2009 Naughty Little Hillsides Pinot Gris (Sta. Rita Hills),88,23.0
1,Cliff Creek 2005 Syrah (Southern Oregon),88,25.0
1,D'Arenberg 2008 d'Arrys Original Shiraz-Grenache (McLaren Vale),88,19.0
1,Emina 2009 Verdejo (Rueda),88,11.0
1,Finca Nueva 2008 Viura (Rioja),88,15.0
1,Yalumba 2006 Hand Picked Single Site Tri-Centenary Vineyard Vine Vale Grenache (Barossa),88,70.0
1,Beauregard 2007 Bald Mountain Vineyard Estate Grown Pinot Noir (Ben Lomond Mountain),88,45.0
1,Boedecker Cellars 2008 Old Vine Pinot Gris (Willamette Valley),88,18.0
1,Weninger 2013 Kalkofen Blaufränkisch (Burgenland),93,49.0
1,Hirsch 2014 Heiligenstein Riesling (Kamptal),93,60.0
1,Jurtschitsch 2014 Loiserberg Reserve Grüner Veltliner (Kamptal),93,26.0
1,Müller-Grossmann 2014 Alte Reben Reserve Grüner Veltliner (Kremstal),93,33.0
1,Neumeister 2013 Saziani Trockenbeerenauslese White (Südoststeiermark),93,60.0
1,Robert Mondavi 2013 To Kalon Vineyard Reserve Fumé Blanc (Napa Valley),93,50.0
1,Boundary Breaks 2013 No. 90 Late Harvest Riesling (Finger Lakes),93,30.0
1,Champ de Rêves 2012 Pinot Noir (Anderson Valley),93,45.0
1,Barra of Mendocino 2009 Pinot Grigio (Mendocino),81,16.0
1,Bodegas San Martín 2008 Ilagares Tinto Red (Navarra),81,8.0
1,Viña Cobos 2008 Felino Merlot (Mendoza),81,19.0
1,Torre Castillo 2008 Monastrell (Jumilla),81,13.0
1,Bodega San Pedro Apóstol 2008 Campellares  (Rioja),81,12.0
1,Aromal 2008 Verdejo (Rueda),80,15.0
1,Finca Constancia 2007 Red (Vino de la Tierra de Castilla),80,20.0
1,Cristobal 1492 2009 1492 White White (Mendoza),80,8.0
1,TorresManur 2008 Pindal Verdejo-Viura (Rueda),80,9.0
1,Valentin Bianchi 2009 Famiglia Bianchi Sauvignon Blanc,80,12.0
1,Avignonesi 1997 Occhio di Pernice  (Vin Santo di Montepulciano),99,237.0
1,Avignonesi 1997 375ml  (Vin Santo di Montepulciano),97,170.0
1,Montenisa NV Saten Chardonnay (Franciacorta),90,40.0
1,Ronco Calino 2008 Brut Sparkling (Franciacorta),90,45.0
1,Benanti NV Noblesse Metodo Classico Brut Carricante (Vino Spumante),90,40.0
1,Bodegas Dios Baco S.L. NV 30 Yr. Old Baco Imperial Oloroso Sherry (Jerez),90,100.0
1,Zenato 2012 Metodo Classico Brut  (Lugana),90,35.0
1,Il Mosnel 2008 Parosé Sparkling (Franciacorta),90,49.0
1,Joh. Jos. Prüm 2012 Bernkasteler Badstube Kabinett Riesling (Mosel),90,31.0
1,Adelsheim 2012 Quarter Mile Lane Vineyard Pinot Noir (Chehalem Mountains),90,125.0
1,Adelsheim 2013 Bryan Creek Vineyard Pinot Blanc (Chehalem Mountains),90,25.0
1,Breathless NV Brut Sparkling (North Coast),90,25.0
1,De Loach 2009 Thornton Vineyard Pinot Noir (Sonoma Coast),91,45.0
1,Sinclair Estate Vineyards 2010 Chardonnay (Columbia Valley (WA)),91,28.0
1,Feudo Montoni 2007 Vrucara Nero d'Avola (Sicilia),91,40.0
1,Gloria Ferrer 2008 Estate Pinot Noir (Carneros),91,22.0
1,Tenuta di Fessina 2007 Il Musmeci  (Etna),91,30.0
1,Balletto 2009 BCD Vineyard Pinot Noir (Russian River Valley),91,34.0
