prediction,variety,points,price
2,Tenuta di Riseccoli 2010  Chianti Classico,91,""
2,Gotín del Risc 2006 Essencia Mencía (Bierzo),91,29.0
2,Fattoria Tregole 2010  Chianti Classico,91,12.0
2,Ghost Block 2010 Single Vineyard Cabernet Sauvignon (Yountville),91,100.0
2,Bodegas Dios Baco S.L. NV Esnobista Moscatel Pasa Sherry (Jerez),91,24.0
2,Newsome-Harlow 2010 The Dalton Ranch Syrah (Calaveras County),91,32.0
2,Rex Hill 2011 Sims Vineyard Pinot Noir (Willamette Valley),91,52.0
2,Longboard 2009 Syrah (Russian River Valley),91,28.0
2,Pyramid Valley 2010 Earth Smoke Pinot Noir (Canterbury),91,60.0
2,Canneto 2009  Vino Nobile di Montepulciano,91,29.0
2,Fontodi 2010  Chianti Classico,91,30.0
2,Y Rousseau 2010 Le Roi Soleil Cabernet Sauvignon (Mount Veeder),87,65.0
2,Villa Crespia NV Brolese Rosé Extra Brut Sparkling (Franciacorta),86,29.0
2,Viña Requingua 2011 Toro de Piedra Grand Reserve Single Vineyard Carmenère-Cabernet Sauvignon (Maule Valley),86,12.0
2,Abacela NV Vintner's Blend #13 Red Table Wine Red (Southern Oregon),86,15.0
2,Allegrini 2012 Corte Giara  (Bardolino),86,12.0
2,Auriga 2010 Smokey Ridge Ranch Sangiovese (El Dorado),86,20.0
2,James Mitchell 2010 Estate Grown Cabernet Sauvignon (Lodi),86,15.0
2,Chatter Creek 2006 Cabernet Sauvignon (Columbia Valley (WA)),88,28.0
2,Des Voigne Cellars 2006 Montreux Syrah (Red Mountain),88,30.0
2,Prager 2005 Imogene's Vineyard Tomas Port (Napa Valley),88,52.0
2,Spellbound 2005 Old Vine Zinfandel (Lodi),88,15.0
2,St. Clement 2005 Cabernet Sauvignon (Napa Valley),88,36.0
2,Stormhoek 2007 Pinotage (Western Cape),88,11.0
2,Vice Versa 2005 Versa Cabernet Sauvignon (Napa Valley),88,150.0
2,Williams Selyem 2006 Vista Verde Vineyard Pinot Noir (San Benito County),88,54.0
2,Abbaye De Tholomies 2005 Red (Minervois),87,17.0
2,Rivetto 2012 Nebbiolo (Langhe),89,20.0
2,Soos Creek 2011 Artist Series #11 Red (Columbia Valley (WA)),89,30.0
2,Sordo 2012  Nebbiolo d'Alba,89,18.0
2,Tenuta Argentiera 2011 Poggio ai Ginepri  (Bolgheri),89,20.0
2,Château Los Boldos 2012 Sensaciones Single Vineyard Cabernet Sauvignon (Cachapoal Valley),89,15.0
2,Errazuriz 2012 Max Reserva Cabernet Sauvignon (Aconcagua Valley),89,20.0
2,François Lurton 2011 Hacienda Araucano Clos de Lolol Red (Lolol Valley),89,24.0
2,Genoa 2011 Flying Colors Red (Red Mountain),89,29.0
2,Le Bèrne 2012  Rosso di Montepulciano,89,20.0
2,Alain Jaume et Fils 2011 Domaine du Clos de Sixte Red (Lirac),89,30.0
2,Campogiovanni 2012  Rosso di Montalcino,89,19.0
2,Canalicchio Franco Pacenti 2012  Rosso di Montalcino,89,35.0
2,Casa Donoso 2011 D Red (Maule Valley),89,90.0
2,Château de Campuget 2011 1753 Syrah (Costières de Nîmes),89,15.0
2,CVNE 2007 Viña Real Gran Reserva  (Rioja),89,59.0
2,Daou 2012 Daou Unbound Red (Paso Robles),89,46.0
2,Tamarack Cellars 2014 Spicebox Red (Columbia Valley (WA)),88,28.0
2,Testarossa 2015 Pinot Noir (Sta. Rita Hills),88,48.0
2,Trust 2013 A Stone's Throw Cabernet Sauvignon (Columbia Valley (WA)),88,48.0
2,Curto 2013 Ikano Red (Terre Siciliane),88,22.0
2,Morgan 2015 Cotes du Crow's Red (Monterey County),88,18.0
2,Prime Solum 2013 Circle R Vineyard Cabernet Sauvignon (Napa Valley),88,79.0
2,Santa Barbara Winery 2013 Thompson Vineyard Petite Sirah (Santa Ynez Valley),88,28.0
2,Saviah 2014 Cabernet Sauvignon (Walla Walla Valley (WA)),88,30.0
2,Siduri 2015 Pinot Noir (Sta. Rita Hills),89,39.0
2,Stag's Leap Wine Cellars 2014 Artemis Cabernet Sauvignon (Napa Valley),89,60.0
2,Stottle 2013 Big Eddie Red (Columbia Valley (WA)),89,36.0
2,Familly Valéry 2015 Domaine des Deux Ruisseaux Merlot (Pays d'Oc),89,15.0
2,Adega Northwest 2014 Weinbau Vineyard Block 10 Cabernet Sauvignon (Columbia Valley (WA)),89,36.0
2,Baer 2014 Star Merlot (Columbia Valley (WA)),89,35.0
2,Bodegas Palacio 2013 Glorioso Reserva  (Rioja),89,22.0
2,Cantina di Sorbara NV Omaggio a Gino Friedmann  (Lambrusco di Sorbara),89,14.0
2,Cascina Castlet 2015 Litina  (Barbera d'Asti),89,18.0
2,Collina Serragrilli 2014 Starderi  (Barbaresco),89,65.0
2,Concha y Toro 2015 Marques de Casa Concha Cabernet Sauvignon (Maipo Valley),89,25.0
2,Dubost 2015 Reconciliation Red (Paso Robles),89,65.0
2,Everhart Cellars 2014 Estate Grown Happy Zinfandel (El Dorado),89,25.0
2,Kestrel 2013 Falcon Series Estate Syrah (Yakima Valley),89,25.0
2,I Capitani 2007 Bosco Faiano  (Taurasi),87,36.0
2,Jacob Williams 2010 Rattlesnake Road Vineyard Cabernet Franc (Columbia Valley (WA)),87,35.0
2,:Nota Bene 2010 Una Notte Red (Columbia Valley (WA)),87,30.0
2,O. Fournier 2011 Urban Ribera  (Ribera del Duero),87,14.0
2,Marisa Cuomo 2009 Furore Rosso Riserva Red (Costa d'Amalfi),86,25.0
2,Or Haganuz 2011 Marom Series Shamai Single Vineyard Cabernet Sauvignon (Galilee),86,28.0
2,Selendi 2010 Merlot (Aegean),86,120.0
2,Six Mile Creek 2012 Cabernet Franc (Finger Lakes),86,20.0
2,Stemmari 2012 Nero d'Avola (Terre Siciliane),86,9.0
2,Tenuta Cavalier Pepe 2008 Opera Mia  (Taurasi),86,50.0
2,Conde de Siruela 2011 Roble  (Ribera del Duero),86,13.0
2,Château de Ségriès 2010 Cuvée Réservée Red (Lirac),86,23.0
2,King's Garden Vineyards 2010 Merlot (Finger Lakes),86,18.0
2,Knights Bridge 2009 Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon (Napa Valley),95,135.0
2,Viader 2009 Red (Napa Valley),95,115.0
2,Chimney Rock 2009 Elevage Red (Stags Leap District),95,79.0
2,Jarvis 2009 Will Jarvis' Science Project Red (Napa Valley),94,125.0
2,Foxen 2010 Tinaquaic Vineyard Syrah (Santa Maria Valley),94,46.0
2,Sequoia Grove 2008 Stagecoach Vineyard Cabernet Sauvignon (Napa Valley),94,90.0
2,Bell 2008 Clone 6 Unfiltered Cabernet Sauvignon (Rutherford),94,120.0
2,Holly's Hill 2010 Estate Mourvèdre (El Dorado),88,25.0
2,Villa Spinosa 2008 Francesca Finato Spinosa  (Recioto della Valpolicella Classico),88,50.0
2,Bernardus 2010 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands),88,60.0
2,Bernardus 2010 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),88,55.0
2,Dão Sul 2010 Monte da Cal Red (Alentejano),88,""
2,Produttori Vini Manduria 2007 Madrigale  (Primitivo di Manduria),88,16.0
2,Rios de Chile 2008 Gran Reserva Cabernet Sauvignon (Cachapoal Valley),88,20.0
2,Stefano Accordini 2010  Recioto della Valpolicella Classico,88,22.0
2,Grgich Hills 2008 Yountville Selection Cabernet Sauvignon (Napa Valley),88,150.0
2,Naggiar 2009 Estate Grenache (Sierra Foothills),88,23.0
2,Ravenswood 2009 Big River Zinfandel (Alexander Valley),88,35.0
2,Schola Sarmenti di Terrulenta 2008 Roccamora Negroamaro (Nardò),88,""
2,Dante Robere 2014 Carignane (Contra Costa County),90,42.0
2,Matchbook 2013 The Arsonist Red (California),90,22.0
2,Romililly 2014 Pinot Noir (Russian River Valley),90,35.0
2,Ioppa 2011  Ghemme,90,24.0
2,Família Oliveda NV Rosat-Sec Sparkling (Cava),83,15.0
2,Ocone 2003  Aglianico del Taburno,83,16.0
2,Perillo 2004  Taurasi,83,""
2,Ravines 2006 Meritage Red Table Wine Red (Finger Lakes),83,25.0
2,Sunstone 2005 Eros Red (Santa Ynez Valley),83,52.0
2,Mier Vini 2006 Nero Latino Aglianico (Irpinia),83,""
2,Bell 2004 Claret Red (Napa Valley),82,30.0
2,Bellangelo 2005 Francesca Rossa Red (Finger Lakes),82,13.0
2,Ravines 2006 Cabernet Franc (Finger Lakes),82,18.0
2,Leonesse Cellars 2005 Cabernet Sauvignon (Temecula),82,38.0
2,Machiavelli 2012 Solatio del Tani  (Chianti Classico),88,25.0
2,Tardieu-Laurent 2013 Les Becs Fins Grenache-Syrah (Côtes du Rhône Villages),88,21.0
2,Midnight 2012 Nocturne Syrah (Paso Robles),88,32.0
2,:Nota Bene 2012 Una Notte Red (Columbia Valley (WA)),88,30.0
2,Ironstone 2010 Reserve Malbec (Lodi),88,20.0
2,La Mannella 2011  Brunello di Montalcino,88,72.0
2,Telaya 2013 Sruth Boushey Vineyard Red (Yakima Valley),88,27.0
2,Tenuta La Badiola 2013 642° Il Canapone  (Maremma Toscana),88,18.0
2,Tinhorn Creek 2013 Oldfield Series Syrah (Okanagan Valley),88,32.0
2,Two Vintners 2013 Legit Red (Columbia Valley (WA)),88,30.0
2,Villa San Juliette 2013 Merlot (Paso Robles),88,19.0
2,Covington 2012 Rough House Red (Yakima Valley),88,20.0
2,Dveri-Pax 2011 Benedict Cuvée Red (Štajerska),88,20.0
2,Burrowing Owl 2013 Athene Cabernet Sauvignon-Syrah (Okanagan Valley),88,40.0
2,Grgich Hills 2008 Yountville Selection Cabernet Sauvignon (Napa Valley),88,150.0
2,Ravenswood 2009 Big River Zinfandel (Alexander Valley),88,35.0
2,Schola Sarmenti di Terrulenta 2008 Roccamora Negroamaro (Nardò),88,""
2,Château des Karantes 2010 Bergerie Rouge La Clape Red (Coteaux du Languedoc),87,15.0
2,San Pedro 2009 1865 Limited Edition Cabernet Sauvignon-Syrah (Cachapoal Valley),87,25.0
2,Spadafora 2007 Nerello Red (Calabria),87,""
2,Spadafora 2008 Vigna Fiego Red (Donnici),87,""
2,V. Sattui 2009 Pilgrim Vineyard Zinfandel (Lodi),87,37.0
2,Jason-Stephens 2007 Estate Merlot (Santa Clara Valley),87,24.0
2,Ken Forrester 2007 The Gypsy Grenache-Syrah (Western Cape),90,65.0
2,Big Basin 2008 Alfaro Family Vineyard Pinot Noir (Santa Cruz Mountains),90,42.0
2,Château Gautoul 2005 Malbec (Cahors),90,""
2,Viticultori Associati Canicatti 2007 Aynat Nero d'Avola (Sicilia),89,24.0
2,Zuccardi 2009 Serie A Malbec (Mendoza),89,15.0
2,Emblem 2007 Cabernet Sauvignon (Rutherford),89,50.0
2,Alma Negra 2007 Gran Misterio Red (Mendoza),89,80.0
2,Bodega Renacer 2007 Punto Final Reserva Malbec (Mendoza),89,20.0
2,O'Vineyards 2007 Proprietor's Reserve Red (Cabardes),89,24.0
2,Gaia Wines 2005 Gaia Estate Agiorgitiko (Nemea),88,45.0
2,Grandes Vinos y Viñedos 2006 Anayón de Corona de Aragón Barrica Red (Cariñena),88,36.0
2,Krupp Brothers 2005 Stagecoach Vineyard Veraison Synchrony Red (Napa Valley),88,60.0
2,Telmo Rodríguez 2006 Gago  (Toro),88,34.0
2,Psagot 2007 Single Vineyard Kosher Cabernet Sauvignon (Judean Hills),87,35.0
2,Rocca di Frassinello 2009 Le Sughere di Frassinello  (Maremma),90,35.0
2,Tenute di Vaira 2009 Caccia al Palazzo  (Bolgheri),90,""
2,Castello Banfi 2008 BelnerO Red (Toscana),90,29.0
2,Castello di Gabbiano 2008 Riserva  (Chianti Classico),90,25.0
2,Château Cabezac 2007 Belvèze Red (Minervois),90,30.0
2,Chocolate Box 2009 Shiraz (Barossa Valley),90,17.0
2,Clos Gebrat 2008 Crianza Red (Priorat),90,35.0
2,Nottingham Cellars 2009 Micro-Lot Reserve Cabernet Sauvignon (Livermore Valley),90,44.0
2,Pauletts 2007 Andreas Premium Polish Hill River Shiraz (Clare Valley),90,40.0
2,Renieri 2008 Regina di Renieri Syrah (Toscana),90,30.0
2,Sobon Estate 2009 ReZerve Primitivo (Amador County),90,24.0
2,Tenuta di Ceppaiano 2007 Violetta Red (Toscana),90,25.0
2,Tenuta Monteti 2005 Caburnio Red (Toscana),90,22.0
2,Tenuta San Guido 2009 Le Difese Red (Toscana),90,30.0
2,Terre di Talamo 2007 Per Cecco  (Maremma),90,40.0
2,J. Rickards 2009 Brown Barn Vineyard Petite Sirah (Alexander Valley),90,24.0
2,Antiyal 2009 Kuyen Red (Maipo Valley),90,30.0
2,Blue Rock 2011 Baby Blue Red (Alexander Valley),91,25.0
2,Canoe Ridge 2010 Estate Grown Merlot Block 8 Merlot (Columbia Valley (WA)),91,58.0
2,Viña Casablanca 2011 Neblus Syrah (Casablanca Valley),91,70.0
2,Viña el Principal 2008 Memorias Cabernet Sauvignon-Carmenère (Maipo Valley),91,28.0
2,Esterházy 2011 Estoras Red (Burgenland),91,20.0
2,Spier 2010 Creative Block 5 Red (Coastal Region),90,23.0
2,Bergevin Lane 2011 She-Devil Syrah (Columbia Valley (WA)),90,24.0
2,Hillinger 2011 Hill 1 Red (Burgenland),90,65.0
2,Joseph Phelps 2010 Syrah (Napa Valley),90,55.0
2,Knight Hill 2010 StoneTree Vineyard Cabernet Sauvignon (Wahluke Slope),90,28.0
2,Le Chanceux 2007 Belle Filles Vineyard Cabernet Sauvignon (Napa Valley),90,65.0
2,Markowitsch 2011 Rosenberg Red (Carnuntum),90,""
2,Nodland 2009 Bad Attitude Red (Walla Walla Valley (WA)),90,15.0
2,Estate Constantin Gofas 2008 Mythic River Agiorgitiko (Nemea),88,12.0
2,Glenelly 2007 Grand Vin de Glenelly Red (Western Cape),88,25.0
2,Keller Estate 2007 La Cruz Vineyard Syrah (Sonoma Coast),88,40.0
2,Expression 39 2007 Pinot Noir (Anderson Valley),88,30.0
2,Altocedro 2011 Gran Reserva Malbec (La Consulta),87,65.0
2,Argento 2012 Malbec (Mendoza),87,14.0
2,Bodegas Palacio 2010 Glorioso Crianza  (Rioja),87,19.0
2,Silenus 2010 Merlot (Napa Valley),87,36.0
2,Suvla 2010 Sur Single Vineyard Bozokbag Barrel Aged Red (Thrace),87,29.0
2,Telaya 2011 Turas Red (Columbia Valley (WA)),87,30.0
2,Trapiche 2012 Oak Cask Cabernet Sauvignon (Mendoza),87,10.0
2,Beau Joubert 2009 Cabernet Sauvignon (Stellenbosch),87,19.0
2,Vicente Gandia NV Whatever It Takes Artwork Donated by George Clooney Cabernet Sauvignon (Spain),87,12.0
2,ZaHa 2011 Cabernet Franc (Mendoza),87,65.0
2,Covington 2010 Klipsun Vineyard Cabernet Sauvignon (Red Mountain),87,60.0
2,Cult X 2011 Meritage (Alexander Valley),87,56.0
2,Domaine Berrien 2010 Syrah (Lake Michigan Shore),87,20.0
2,Merryvale 1997 Profile Red (Napa Valley),92,85.0
2,Robert Mondavi 1998 Pinot Noir (Carneros),92,35.0
2,Soutiran NV Brut Rosé  (Champagne),89,45.0
2,Clos du Val 1998 Single Vineyard Pinot Noir (Carneros),89,26.0
2,Brophy Clark 1998 Pinot Noir (Arroyo Grande Valley),89,18.0
2,Margerum 2014 M5 Red (Santa Barbara County),89,28.0
2,Mignanelli 2013 Romas Vineyard Pinot Noir (Anderson Valley),89,42.0
2,Ormanni 2012  Chianti Classico,89,18.0
2,Principe Corsini 2013 Don Tommaso Gran Selezione  (Chianti Classico),89,45.0
2,Romeo 2014  Rosso di Montepulciano,89,21.0
2,Le Vigne 2013 Di Ranchita Vista Petite Sirah (Paso Robles),89,35.0
2,Finca del Marquesado 2008 Reserva  (Rioja),89,20.0
2,Villa Wolf 2014 Pinot Noir (Pfalz),89,15.0
2,Consejo de la Alta 2008 Alta Río Reserva  (Rioja),89,35.0
2,Aljibes 2012 Syrah (Vino de la Tierra de Castilla),89,30.0
2,Bodega Classica 2008 Hacienda Lopez de Haro Gran Reserva  (Rioja),89,26.0
2,Il Valentiano 2011 Campaperi  (Brunello di Montalcino),89,50.0
2,Ken Brown 2013 A Cuvée Syrah (Santa Barbara County),89,35.0
2,Kendric 2013 Proprietor Grown Pinot Noir (Marin County),89,38.0
2,Bindi Sergardi 2012 Mocenni 89 Gran Selezione  (Chianti Classico),89,60.0
2,Castello di Radda 2011 Gran Selezione  (Chianti Classico),89,36.0
2,Xavier Flouret 2012 Pavo Real  (Ribera del Duero),89,21.0
2,Alberto Orte 2013 Sierra de la Demanda  (Rioja),89,37.0
2,Artesa 2015 Block 91D Estate Vineyard Pinot Noir (Los Carneros),89,80.0
2,Bodega Trenza 2010 Rizado Monastrell (Yecla),89,48.0
2,Chateau Ste. Michelle 2013 Ethos Reserve Syrah (Columbia Valley (WA)),89,50.0
2,Cinnabar 2014 Carignan (Contra Costa County),89,38.0
2,Finca Flichman 2015 Paisaje de Tupungato Malbec (Mendoza),89,20.0
2,William Fèvre 2011 La Mision Reserva Cabernet Sauvignon (Maipo Valley),85,13.0
2,Chilcas 2011 Reserva Merlot (Maule Valley),85,12.0
2,Castello di Neive 2012  Barbera d'Alba Superiore,89,22.0
2,Collier Falls 2011 Hillside Estate Petite Sirah (Dry Creek Valley),89,40.0
2,Cosentino 2012 The Poet Meritage (Napa Valley),89,45.0
2,Darby 2010 The Swagger Red (Columbia Valley (WA)),89,58.0
2,Raúl Pérez 2011 La Ponitencia Red (Ribeira Sacra),89,102.0
2,Milbrandt 2012 The Estates Clifton Hill Syrah (Wahluke Slope),89,42.0
2,Portalupi 2013 Russell Family Vineyard Pinot Noir (Paso Robles),89,65.0
2,Purple Star 2012 Cabernet Sauvignon (Columbia Valley (WA)),89,18.0
2,Rivetti Massimo 2012 Vigna Serraboella  (Barbera d'Alba Superiore),89,25.0
2,Rocca di Frassinello 2013 Le Sughere di Frassinello  (Maremma Toscana),89,31.0
2,Sobon Estate 2013 Old Vines Zinfandel (Amador County),89,13.0
2,Stottle 2012 Merlot (Yakima Valley),89,28.0
2,Tamarack Cellars 2012 Syrah (Columbia Valley (WA)),89,28.0
2,Tenimenti Luigi D'Alessandro 2012 Borgo Syrah (Cortona),89,20.0
2,Tenuta di Lilliano 2011 Anagallis Red (Colli della Toscana Centrale),89,42.0
2,Rafael Cambra 2011 Soplo Garnacha Tintorera (Valencia),89,15.0
2,Efeste 2011 Emmy Red (Wahluke Slope),92,45.0
2,Simonsig 2011 Redhill Pinotage (Stellenbosch),92,38.0
2,Preisinger 2011 Paradigma Red (Burgenland),92,65.0
2,Prime 2011 Cabernet Sauvignon (Coombsville),92,64.0
2,Kelly Fleming 2010 Cabernet Sauvignon (Napa Valley),92,110.0
2,Lauren Ashton Cellars 2011 Proprietor's  Cuvée Red (Columbia Valley (WA)),92,50.0
2,Concha y Toro 2010 Terrunyo Entre Cordilleras Peumo Vineyard Block 27 Carmenère (Peumo),92,50.0
2,Cousiño-Macul 2008 Lota Red (Maipo Valley),92,85.0
2,Delgadillo 2005 Cabernet Sauvignon (Napa Valley),92,85.0
2,Domaine Castell Reynoard 2011 Red (Bandol),92,""
2,Schloss Halbturn 2004 Koenigsegg Reserve Red (Burgenland),89,22.0
2,Shaw and Smith 2005 Shiraz (Adelaide Hills),89,31.0
2,Dry Creek Vineyard 2006 Heritage Zinfandel (Sonoma County),88,17.0
2,Waterbrook 2006 Reserve Syrah (Columbia Valley (WA)),88,22.0
2,Leasingham 2004 Bin 61 Shiraz (Clare Valley),88,24.0
2,Lost River 2005 Syrah (Walla Walla Valley (WA)),88,22.0
2,Tamarack Cellars 2006 Firehouse Red Red (Columbia Valley (WA)),88,20.0
2,Three Rivers 2005 Cabernet Sauvignon (Columbia Valley (WA)),88,21.0
2,Pesquera 2005 Tinto  (Ribera del Duero),88,38.0
2,Michele Chiarlo 2015 Le Orme  (Barbera d'Asti),90,16.0
2,Ponte 2014 Montepulciano (Temecula Valley),90,65.0
2,R+ 2012 Crianza  (Ribera del Duero),90,15.0
2,Firestone 2014 Petit Verdot (Santa Ynez Valley),90,30.0
2,Fleur 2013 Petite Sirah (North Coast),90,18.0
2,Januik 2014 Cabernet Sauvignon (Columbia Valley (WA)),90,30.0
2,Kirkland Signature 2015 Signature Series Red (Columbia Valley (WA)),89,17.0
2,Municipal Winemakers 2014 Syrah (Santa Barbara County),89,28.0
2,Opolo 2013 Rhapsody Reserve Meritage (Paso Robles),89,47.0
2,Orlando Abrigo 2014 Meruzzano  (Barbaresco),89,40.0
2,San Pedro 2014 Cabo de Hornos Cabernet Sauvignon (Cachapoal Valley),89,60.0
2,St. Clement 1997 Cabernet Sauvignon (Napa Valley),94,35.0
2,Stags' Leap Winery 1997 Cabernet Sauvignon (Napa Valley),94,35.0
2,Sherwin Family 1997 Cabernet Sauvignon (Spring Mountain District),94,65.0
2,Iron Horse 1997 T-bar-T Benchmark Red (Sonoma County),94,50.0
2,Iron Horse 1997 T Bar T Cabernet Sauvignon (Sonoma County),94,35.0
2,Sequoia Grove 1997 Reserve Cabernet Sauvignon (Napa Valley),94,42.0
2,Andrus 1997 Reserve Red (Napa Valley),94,125.0
2,Harrison 1997 Reserve Cabernet Sauvignon (Napa Valley),94,100.0
2,Beaulieu Vineyard 1997 Georges de Latour Private Reserve Cabernet Sauvignon (Napa Valley),94,100.0
2,Field Stone 1997 Staten Family Reserve Cabernet Sauvignon (Sonoma County),93,38.0
2,Far Niente 1997 Cabernet Sauvignon (Napa Valley),93,100.0
2,Beaulieu Vineyard 1997 Clone 4 Cabernet Sauvignon (Napa Valley),93,130.0
2,Cakebread 1997 Cabernet Sauvignon (Napa Valley),93,37.0
2,Dominus 1997 Estate Bottled Red (Napa Valley),93,100.0
2,Flora Springs 1997 Trilogy Red (Napa Valley),93,45.0
2,Louis M. Martini 1997 Monte Rosso Vyd Cabernet Sauvignon (Sonoma Valley),93,40.0
2,S. Anderson 1997 Richard Chambers Vineyard Cabernet Sauvignon (Stags Leap District),93,75.0
2,Carmenet 1997 Moon Mountain Reserve Cabernet Sauvignon (Sonoma Valley),93,48.0
2,Sterling 1997 Diamond Mountain Ranch Vyd Cabernet Sauvignon (Napa Valley),93,40.0
2,Cellers Unió 2012 Roureda Llicorella Anyada Clássic Red (Priorat),91,25.0
2,Challen 2013 Scarlett Pinot Noir (Santa Maria Valley),91,38.0
2,Covington 2012 Sangiovese (Columbia Valley (WA)),91,27.0
2,Cru 2014 Appellation Series Pinot Noir (Santa Maria Valley),91,50.0
2,D'Angelo 2013 Canneto Aglianico (Basilicata),91,30.0
2,Dragonette 2014 Radian Vineyard Pinot Noir (Sta. Rita Hills),91,60.0
2,I Capitani 2011 Bosco Faiano  (Taurasi),91,40.0
2,Von Strasser 2013 Vineyard 2131 Cabernet Sauvignon (Diamond Mountain District),91,80.0
2,Cepa 21 2014  Ribera del Duero,91,25.0
2,Bodegas Franco-Españolas 2007 Rioja Bordón Gran Reserva  (Rioja),90,25.0
2,Whitehall Lane 2013 Leonardini Estate Cabernet Sauvignon (Napa Valley),90,85.0
2,Carbone 2011 Stupor Mundi Riserva  (Aglianico del Vulture),90,""
2,Concha y Toro 2015 Marques de Casa Concha Pinot Noir (Limarí Valley),90,25.0
2,Condé 2013 Predappio Riserva Sangiovese (Romagna),90,42.0
2,Davis Family 2014 Rockpile Ridge Red (Rockpile),90,65.0
2,D'Orta - De Conciliis 2015 Diciotto Aglianico (Campania),90,""
2,Feudi di San Gregorio 2012  Taurasi,90,40.0
2,Dracaena 2013 Cabernet Franc (Paso Robles),91,28.0
2,Big Basin 2013 Syrah (Santa Cruz Mountains),91,36.0
2,Castello di Gabbiano 2012 Bellezza Gran Selezione  (Chianti Classico),91,38.0
2,Castello Romitorio 2011 Filo di Seta  (Brunello di Montalcino),91,""
2,Albatross Ridge 2012 Estate Reserve Pinot Noir (Carmel Valley),91,55.0
2,Alta Colina 2012 Old 900 Syrah (Paso Robles),91,46.0
2,G7 2012 The 7th Generation Gran Reserva Estate Bottled Cabernet Sauvignon (Loncomilla Valley),91,20.0
2,Davis Bynum 2013 Jane's Vineyard Dijon Clone 115 Pinot Noir (Russian River Valley),91,55.0
2,Davis Estates 2012 Zephyr Private Reserve Red (Napa Valley),91,85.0
2,Bernat 2010 Eloquent Syrah (Santa Ynez Valley),91,30.0
2,Castello di Fonterutoli 2013 Ser Lapo Riserva  (Chianti Classico),91,30.0
2,Castello di Radda 2012 Riserva  (Chianti Classico),91,28.0
2,Castello Vicchiomaggio 2012 La Prima Gran Selezione  (Chianti Classico),91,50.0
2,Viña Mayor 2013 Vendimia Seleccionada  (Toro),86,14.0
2,Hensteeth 2011 Verlander Vineyard Cabernet Sauvignon (Sonoma County),86,59.0
2,Landmark 2014 Overlook Pinot Noir (Sonoma County-Monterey County),86,25.0
2,Marchesi di Barolo 2012 Cannubi  (Barolo),86,100.0
2,Mario Gagliasso 2012 Rocche dell'Annunziata  (Barolo),86,55.0
2,Château Élan 2013 Tempranillo (America),86,50.0
2,Almquist 2009 Chandler Reach Vineyard Merlot (Yakima Valley),86,28.0
2,Archer 2012 Pinot Noir (Chehalem Mountains),84,30.0
2,I Veroni 2013 Red (Toscana),84,13.0
2,Valderiz 2012 Valdehermoso Joven  (Ribera del Duero),84,13.0
2,Alto Los Romeros 2014 Reserva Carmenère (Colchagua Valley),84,14.0
2,Aresti 2012 Trisquel Red (Colchagua Valley),84,15.0
2,Burchino 2010 Genius Loci Sangiovese (Toscana),84,30.0
2,Domaine Chiroulet 2013 Terroir Gascon Red (Côtes de Gascogne),84,14.0
2,Doña Isadora 2012 Cabernet Sauvignon (Central Valley),84,13.0
2,R+ 2012  Ribera del Duero,84,10.0
2,Viña Maipo 2013 Vitral Reserva Cabernet Sauvignon (Central Valley),84,12.0
2,Frey 2013 Estate Grown Biodynamic Petite Sirah (Redwood Valley),84,20.0
2,Jackson Estate 2013 Cabernet Sauvignon (Sonoma County),90,38.0
2,Yaffo 2013 Sauvage Red (Judean Hills),90,25.0
2,Aluvé 2012 Cabernet Sauvignon (Walla Walla Valley (WA)),90,48.0
2,Arduini 2013  Amarone della Valpolicella Classico,90,60.0
2,Castellani Michele & Figli 2012 Cinque Stelle  (Amarone della Valpolicella Classico),90,75.0
2,Chesebro 2013 Las Arenas Red (Arroyo Seco),90,25.0
2,Conti Costanti 2014  Rosso di Montalcino,90,42.0
2,E16 2014 Upper Bench Pinot Noir (Santa Lucia Highlands),90,48.0
2,Gård 2013 Grand Klasse Reserve Lawrence Vineyards Cabernet Sauvignon (Columbia Valley (WA)),90,55.0
2,Helix by Reininger 2013 Pomatia Red (Columbia Valley (WA)),90,21.0
2,Left Bend 2013 Cabernet Sauvignon-Syrah (Santa Clara County),90,38.0
2,Opolo 2012 Montagna-Mare Red (Paso Robles),90,28.0
2,Proulx 2014 Zinfandel (Paso Robles),90,""
2,Hudson-Chatham 2014 River's Edge Casscles Vineyards Red (New York),85,25.0
2,Charles Krug 2013 Limited Release X Clones Cabernet Sauvignon (Napa Valley),85,100.0
2,The Seeker 2015 Malbec (Mendoza),85,14.0
2,Castle Rock 2010 Cabernet Sauvignon (Columbia Valley (WA)),88,12.0
2,White Hall 2010 Petit Verdot (Monticello),88,18.0
2,Cooper Vineyards 2010 Reserve Petit Verdot (Virginia),88,25.0
2,Gancedo 2010 Mencía (Bierzo),88,20.0
2,Ruta 22 2011 Malbec (Patagonia),88,13.0
2,Schroeder Estate 2012 Malbec (Patagonia),88,20.0
2,Silverback 2010 Sangiovese (Columbia Valley (WA)),88,55.0
2,Taverna 2008 Vigna Alta  (Aglianico del Vulture),88,20.0
2,Two Vintners 2010 Lola Red Wine Cabernet Sauvignon-Syrah (Red Mountain),88,25.0
2,Valentin Bianchi 2009 Particular Malbec,88,30.0
